Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Revenue,Profit_Margin,Year,Month,Quarter
1005,2023-03-08,Alice,North,4426.26,12,Clothing,253.29,683.78,New,0.25,Credit Card,Online,North-Alice,5165.88,4415.194350000001,117.00232403133057,2023,March,2023Q1
1090,2023-06-28,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,8605.489999999994,5972.66425,144.0812615576038,2023,June,2023Q2
1014,2023-02-11,David,West,823.51,44,Food,2257.48,2747.81,Returning,0.27,Cash,Online,West-David,21574.519999999997,821.286523,2626.9175733205107,2023,February,2023Q1
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob,8542.56,6252.43432,136.62774469576513,2023,January,2023Q1
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,17558.73,9794.03268,179.27987963380983,2023,April,2023Q2
1079,2023-06-06,David,South,1982.07,34,Furniture,1967.96,1993.4,Returning,0.15,Credit Card,Online,South-David,864.9600000000019,1979.0968950000001,43.704782832272684,2023,June,2023Q2
1015,2023-10-16,Charlie,North,7946.69,23,Food,2937.94,3007.53,Returning,0.03,Cash,Retail,North-Charlie,1600.5700000000033,7944.305993,20.147386082690172,2023,October,2023Q4
1090,2023-08-19,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,9926.510000000002,9080.020620000001,109.32254909350635,2023,August,2023Q3
1042,2023-06-06,Bob,North,9442.65,20,Food,3115.06,3565.58,Returning,0.3,Credit Card,Retail,North-Bob,9010.4,9414.322049999999,95.70949402564788,2023,June,2023Q2
1077,2023-02-07,Eve,West,9605.34,12,Clothing,2427.46,2743.09,New,0.29,Credit Card,Retail,West-Eve,3787.5600000000013,9577.484514,39.546500904945255,2023,February,2023Q1
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,1740.4100000000017,5257.18755,33.105343559599696,2023,April,2023Q2
1063,2023-10-16,Charlie,North,9775.35,4,Clothing,1134.67,1201.39,New,0.3,Bank Transfer,Retail,North-Charlie,266.8800000000001,9746.02395,2.7383474673279466,2023,October,2023Q4
1096,2023-09-11,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,9743.949999999999,7578.376575,128.57569036809178,2023,September,2023Q3
1052,2023-07-15,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,3756.4800000000105,1697.48901,221.29627808312057,2023,July,2023Q3
1096,2023-03-27,Alice,North,4821.31,48,Clothing,2449.21,2714.12,New,0.01,Credit Card,Online,North-Alice,12715.679999999993,4820.827869000001,263.76548479914186,2023,March,2023Q1
1004,2023-11-18,Alice,East,7211.48,1,Food,182.99,211.18,Returning,0.27,Bank Transfer,Retail,East-Alice,28.189999999999998,7192.009004,0.3919628018307748,2023,November,2023Q4
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve,1238.2499999999993,2544.337261,48.66689723017814,2023,January,2023Q1
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice,678.8999999999999,6425.340566,10.56597690077989,2023,January,2023Q1
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.92,Returning,0.25,Bank Transfer,Online,South-David,10431.000000000007,6682.59165,156.0921353020277,2023,May,2023Q2
1043,2023-11-26,Bob,South,1710.73,3,Electronics,2009.1,2186.42,New,0.25,Bank Transfer,Online,South-Bob,531.9600000000005,1706.453175,31.17343082091898,2023,November,2023Q4
1029,2023-12-19,Eve,North,5694.34,21,Food,3085.1,3200.75,New,0.21,Cash,Retail,North-Eve,2428.650000000002,5682.381886,42.73999968188696,2023,December,2023Q4
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,10217.999999999995,7732.1448009999995,132.1496203573231,2023,April,2023Q2
1013,2023-10-21,David,East,5039.07,20,Electronics,1533.36,1649.7399999999998,Returning,0.1,Bank Transfer,Online,East-David,2327.5999999999976,5034.03093,46.237300333790316,2023,October,2023Q4
1032,2023-06-08,Eve,West,219.82,49,Electronics,4812.41,5088.0,Returning,0.09,Credit Card,Online,West-Eve,13503.910000000007,219.622162,6148.700967619108,2023,June,2023Q2
1071,2023-10-30,Alice,West,189.48,22,Electronics,2701.39,3185.81,New,0.01,Bank Transfer,Online,West-Alice,10657.240000000002,189.461052,5625.029465158887,2023,October,2023Q4
1059,2023-08-16,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,1731.4499999999962,3628.411197,47.71923318480478,2023,August,2023Q3
1086,2023-12-31,Alice,South,9269.32,33,Clothing,3419.33,3890.36,Returning,0.21,Cash,Retail,South-Alice,15543.990000000007,9249.854428,168.04577975786503,2023,December,2023Q4
1028,2023-08-04,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,3785.559999999996,2357.75386,160.5578964039951,2023,August,2023Q3
1066,2023-07-03,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,4320.750000000003,6377.64792,67.74833064162003,2023,July,2023Q3
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David,8957.580000000002,2294.87232,390.3302123579582,2023,January,2023Q1
1045,2023-06-06,Bob,South,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,7242.299999999999,3284.53,220.49730098370236,2023,June,2023Q2
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,6625.840000000001,8493.071314,78.0146516499626,2023,May,2023Q2
1057,2023-09-18,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,5145.749999999998,7314.2668539999995,70.35223218832807,2023,September,2023Q3
1006,2023-06-06,Bob,East,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,10323.599999999999,1042.15221,990.6038581446753,2023,June,2023Q2
1028,2023-02-16,Bob,East,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,6548.880000000003,4343.281169999999,150.7818569342128,2023,February,2023Q1
1028,2023-11-20,Alice,East,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,1281.4500000000003,387.96356199999997,330.30163796671206,2023,November,2023Q4
1044,2023-11-28,Charlie,West,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,817.8599999999997,4857.407433,16.83737696046795,2023,November,2023Q4
1084,2023-06-22,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,17329.83,6640.78894,260.96040932148645,2023,June,2023Q2
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,732.7199999999984,1270.124368,57.68883886180179,2023,May,2023Q2
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,1644.4800000000105,2951.376116,55.71909290330554,2023,April,2023Q2
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,13362.360000000002,4027.6758339999997,331.7635418223185,2023,April,2023Q2
1092,2023-08-31,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,8338.740000000003,9177.590592,90.85979502363928,2023,August,2023Q3
1089,2023-10-19,Eve,West,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,10973.990000000002,9907.393627999998,110.76566059700725,2023,October,2023Q4
1062,2023-10-09,Bob,East,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,1810.2400000000007,543.476298,333.0853629977439,2023,October,2023Q4
1097,2023-10-26,Alice,East,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,9712.440000000006,7630.16301,127.29007214224649,2023,October,2023Q4
1001,2023-10-10,David,West,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,7396.019999999998,3777.045944,195.81493340712188,2023,October,2023Q4
1027,2023-03-10,Eve,South,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,7076.7900000000045,3982.948796,177.67715234268366,2023,March,2023Q1
1062,2023-05-28,Bob,South,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,2003.1200000000022,7553.599004,26.518749525084033,2023,May,2023Q2
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,13479.2,9178.631370000001,146.8541382330294,2023,January,2023Q1
1003,2023-09-11,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,2485.779999999995,9489.453106,26.195187143380096,2023,September,2023Q3
1070,2023-11-26,David,North,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,6739.599999999991,5796.650821,116.2671378373162,2023,November,2023Q4
1072,2023-12-26,Charlie,North,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,9462.660000000002,3631.1374,260.59768490170603,2023,December,2023Q4
1027,2023-02-07,Bob,West,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,818.6999999999999,7884.8948900000005,10.383144118234402,2023,February,2023Q1
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,17254.799999999996,2577.413761,669.4617783566647,2023,May,2023Q2
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,1143.8999999999987,5679.782536,20.139855579851,2023,July,2023Q3
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,7695.249999999998,3641.170168,211.34002655599033,2023,January,2023Q1
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,2501.9400000000196,6596.029544999999,37.93100050463797,2023,October,2023Q4
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,2600.8,2474.9901,105.08324861582274,2023,December,2023Q4
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,4220.040000000001,1995.172584,211.51252948451707,2023,October,2023Q4
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,1483.0999999999995,9165.755460999999,16.18088117570388,2023,December,2023Q4
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,6320.249999999992,1105.9766379999999,571.4632464053904,2023,August,2023Q3
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,938.3199999999879,5105.914612,18.37711891606518,2023,May,2023Q2
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,3083.850000000009,2284.839492,134.97009355788958,2023,April,2023Q2
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,11967.340000000011,484.6818850000001,2469.1122920758653,2023,July,2023Q3
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,13568.23,455.26588899999996,2980.2869768703454,2023,April,2023Q2
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,556.0000000000002,1830.48019,30.374543414206535,2023,April,2023Q2
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,3331.4400000000005,8668.008455000001,38.433741929246885,2023,November,2023Q4
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,20858.879999999997,2893.64346,720.8517665821897,2023,June,2023Q2
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,530.46,9494.334719999999,5.5871213270222695,2023,December,2023Q4
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,337.9400000000005,5845.172268,5.781523358175224,2023,November,2023Q4
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,16374.400000000005,4411.866048,371.1445411499494,2023,May,2023Q2
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,4131.899999999987,5837.03712,70.78762589743454,2023,October,2023Q4
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,1710.2800000000002,5203.836318000001,32.86575317682773,2023,November,2023Q4
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,288.6799999999985,7596.65624,3.800092973536979,2023,May,2023Q2
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,21204.479999999992,2888.309541,734.1484594708124,2023,April,2023Q2
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,5515.199999999999,3585.1334399999996,153.83527816470897,2023,April,2023Q2
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,15000.959999999995,8930.046328,167.98300310004836,2023,October,2023Q4
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,1267.5000000000014,9449.086176,13.4139955588442,2023,February,2023Q1
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,2980.6400000000026,8929.180935999999,33.380889259202746,2023,January,2023Q1
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,479.4400000000023,4241.90865,11.302459330424343,2023,October,2023Q4
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,498.3999999999987,7815.446694,6.3771147000801065,2023,October,2023Q4
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,9357.899999999994,4811.867424,194.4754328293812,2023,August,2023Q3
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,4327.289999999999,5019.609232000001,86.20770661615515,2023,September,2023Q3
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,17643.989999999994,2121.0141750000003,831.8657276300378,2023,September,2023Q3
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,10893.710000000001,5949.809123999999,183.09343666265823,2023,October,2023Q4
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,1204.3500000000004,1940.03015,62.07893212381263,2023,April,2023Q2
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,6783.979999999985,3377.416265,200.86301088503774,2023,December,2023Q4
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,5672.2199999999975,8563.943519999999,66.23373900999289,2023,April,2023Q2
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,11902.139999999989,2148.75997,553.9073775653028,2023,July,2023Q3
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,10077.499999999998,802.458825,1255.8276743981223,2023,November,2023Q4
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,2384.399999999999,781.22205,305.21411934033347,2023,January,2023Q1
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,214.76,9405.297607,2.2833939868118835,2023,November,2023Q4
1068,2023-02-24,Bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob,699.8199999999988,5105.201874,13.707978984417313,2023,February,2023Q1
1055,2023-05-29,Eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve,6067.200000000003,4143.627686000001,146.4224216017076,2023,May,2023Q2
1075,2023-11-05,Bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob,8551.810000000005,8117.13399,105.3550429318465,2023,November,2023Q4
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,3164.0400000000077,8356.255704000001,37.86432718287252,2023,May,2023Q2
1017,2023-07-21,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,232.1,3378.862799,6.869175039267406,2023,July,2023Q3
1038,2023-11-09,David,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David,428.05999999999995,6957.066452,6.152880714211697,2023,November,2023Q4
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,12383.699999999997,7728.706115999999,160.2299248300205,2023,April,2023Q2
1069,2023-06-03,David,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David,2044.5600000000027,6562.613088,31.154663128602877,2023,June,2023Q2
1098,2023-10-18,Eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve,2182.3199999999993,1597.908578,136.5735205409229,2023,October,2023Q4
1070,2023-03-04,Bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob,3637.950000000003,8768.608628,41.48833816557017,2023,March,2023Q1
1086,2023-09-01,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,3181.210000000002,5427.7970319999995,58.60959761842477,2023,September,2023Q3
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve,4087.1599999999994,2892.13528,141.31980714263128,2023,January,2023Q1
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,10234.920000000006,4298.554624,238.1014293236071,2023,March,2023Q1
1097,2023-03-16,David,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David,10372.250000000005,471.19487999999996,2201.2654297092545,2023,March,2023Q1
1073,2023-10-21,Alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice,18020.7,1364.787296,1320.4035568631202,2023,October,2023Q4
1059,2023-07-29,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,2833.1199999999953,7663.55218,36.96875722192832,2023,July,2023Q3
1070,2023-12-13,Alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice,3237.4399999999987,99.959808,3238.7417150701194,2023,December,2023Q4
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob,8268.240000000003,4221.0432,195.88143518644878,2023,January,2023Q1
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,631.7199999999995,5263.886155,12.001019425542637,2023,May,2023Q2
1003,2023-12-30,Alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice,4786.350000000001,639.2778000000001,748.7120622677654,2023,December,2023Q4
1020,2023-09-08,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,7749.819999999992,9732.496653,79.62828322793354,2023,September,2023Q3
1059,2023-06-28,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,6082.959999999998,2334.196584,260.6018722543036,2023,June,2023Q2
1036,2023-07-01,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,6218.09,3108.45843,200.03774025055887,2023,July,2023Q3
1019,2023-06-01,Bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob,17468.980000000003,3106.231873,562.3849317832302,2023,June,2023Q2
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie,7736.5300000000025,2378.262656,325.30174833641263,2023,January,2023Q1
1067,2023-06-29,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,14699.520000000033,114.47541,12840.766414376705,2023,June,2023Q2
1019,2023-07-17,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,3760.3999999999987,7302.208725,51.49674765014333,2023,July,2023Q3
1020,2023-12-10,Bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob,12741.749999999984,9664.032584,131.84713409488626,2023,December,2023Q4
1096,2023-06-10,Charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie,2936.2799999999997,2315.4048780000003,126.81496993892051,2023,June,2023Q2
1071,2023-06-26,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,13609.750000000004,6662.170749,204.28401661789954,2023,June,2023Q2
1052,2023-10-12,David,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David,2855.2199999999866,7423.180167,38.46356865609923,2023,October,2023Q4
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,5480.0199999999995,8483.261121,64.59803514045338,2023,March,2023Q1
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,4397.320000000008,4275.033536999999,102.86047961826806,2023,May,2023Q2
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,1833.6000000000022,3096.230882,59.2203898830566,2023,June,2023Q2
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,1696.9499999999982,3316.435496,51.167887994405845,2023,June,2023Q2
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,9393.300000000003,7149.941535,131.37589942544898,2023,February,2023Q1
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,5718.439999999999,8163.198864,70.05146016004245,2023,December,2023Q4
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,7461.72000000001,1895.1330300000002,393.7306712447521,2023,March,2023Q1
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,1555.8900000000017,3765.152592,41.323424801052575,2023,December,2023Q4
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,5469.100000000008,9009.345738,60.70474104387188,2023,June,2023Q2
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,2036.7600000000002,8077.375103,25.21561737604004,2023,May,2023Q2
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,855.4500000000007,9828.42978,8.703831834264788,2023,April,2023Q2
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,3217.9400000000096,7551.925880000001,42.61085253130171,2023,December,2023Q4
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,4918.13,3984.245477,123.43943234399259,2023,March,2023Q1
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,5836.94,5938.389035000001,98.29164047013296,2023,July,2023Q3
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,3630.250000000001,6636.731556,54.69936473049055,2023,December,2023Q4
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,12518.800000000001,876.096303,1428.9296687056105,2023,February,2023Q1
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,1236.039999999999,5476.793700000001,22.568679189066383,2023,November,2023Q4
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,15762.860000000004,7109.459895999999,221.7167018393152,2023,September,2023Q3
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,631.9999999999982,1754.196576,36.02788927117358,2023,August,2023Q3
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,6493.5,7806.3309,83.18248461642844,2023,May,2023Q2
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,3003.5999999999967,5878.762065000001,51.0923892953983,2023,August,2023Q3
1048,2023-07-30,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,2184.959999999999,9502.2298,22.994181849822233,2023,July,2023Q3
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,2839.199999999999,518.42006,547.6639927860814,2023,November,2023Q4
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,8268.659999999998,2719.367829,304.0655225755412,2023,February,2023Q1
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,1183.5200000000004,6040.847088,19.59195428652771,2023,June,2023Q2
